dataset,feature_set,model,feature,importance_rmse_increase_mean,importance_rmse_increase_std
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_clay_100_200,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_clay_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_cec_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_phh2o_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_phh2o_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_sand_100_200,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_nitrogen_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_nitrogen_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_silt_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_sand_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_silt_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_N_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_100_200,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_bdod_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_bdod_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_bdod_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_bdod_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_P_0_5,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_ECEC_15_30,-3.564680159975908e-05,0.001821763763918229
aus_us_wheat,extreme_weather_soil,ElasticNet,max_1day_rain,-4.524610529427209e-05,3.8883375762441284e-05
aus_us_wheat,extreme_weather_soil,ElasticNet,frost_days_0,-7.746342913819704e-05,0.00019852830770216974
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_nitrogen_30_60,-0.00015256750730716084,0.0009390233349330776
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_last_14d_before_harvest,-0.0001607621408074439,0.00021072732647012767
aus_us_wheat,extreme_weather_soil,ElasticNet,dry_days_1mm_late,-0.00016169568291064806,3.471282342096059e-05
aus_us_wheat,extreme_weather_soil,ElasticNet,max_3day_rain,-0.00021734821040945984,0.00014006768036439065
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_ECEC_60_100,-0.00029954074220360505,0.0005103167619706605
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_50,-0.0004651349658348486,0.0011191171273121582
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_PHC_0_5,-0.0004987070276920164,0.00016393286376477375
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_cec_5_15,-0.0006602206571667685,0.0031418095902342193
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_25,-0.0007361941331482103,0.0016495423492041282
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_silt_60_100,-0.0008213025581958189,0.0008299708367381746
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_nitrogen_100_200,-0.0009418800850684722,0.001449684039252719
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_silt_0_5,-0.0014631391068887917,0.0026971818705415224
