country,region,year_start,weather_regime,best_crop,best_predicted_yield_t_ha,season_rain_sum,season_rain_mean,heat_days_35,hot_dry_days_30_1mm,max_dry_spell_1mm,max_3day_rain,rain_last_14d_before_harvest,storm_before_harvest_flag,frost_days_0,runner_up_crop,runner_up_predicted_yield_t_ha,best_crop_yield_advantage_t_ha
United States,North Dakota,2018,Cold/frost stress,Barley,3.724869070072384,369.55,2.0084239130434782,5,22,19,41.05,6.66,0,23,Wheat,2.8246555745417856,0.9002134955305983
United States,North Dakota,2019,Cold/frost stress,Barley,3.611506372653381,562.51,3.0571195652173917,0,11,10,46.25,13.15,0,27,Wheat,3.131271619241596,0.4802347534117848
United States,North Dakota,2020,Cold/frost stress,Barley,3.3240474337413555,251.64,1.3676086956521738,3,15,19,54.78,9.8,0,23,Wheat,2.8451815151571287,0.4788659185842268
United States,North Dakota,2021,Wet/storm risk,Barley,3.1507281647647503,336.31,1.827771739130435,15,49,18,46.13,8.39,1,10,Wheat,3.06077437474002,0.08995379002473047
United States,Oklahoma,1989,Wet/storm risk,Barley,2.038633284740496,799.98,4.347717391304348,12,49,21,87.71000000000001,43.53,1,2,Wheat,1.8492517440024845,0.1893815407380115
United States,Oklahoma,1990,Hot-dry stress,Wheat,2.093171826459706,449.21,2.4413586956521742,32,70,21,78.75999999999999,5.17,0,0,Barley,1.905380788444773,0.1877910380149328
United States,Oklahoma,1991,Hot-dry stress,Wheat,1.9020320912744932,661.7,3.5961956521739133,31,63,29,61.28000000000001,94.71,1,1,Barley,1.855326530838957,0.0467055604355362
United States,Oklahoma,1992,Moderate season,Barley,2.126900554899722,654.95,3.5595108695652176,0,35,20,43.77000000000001,20.760000000000005,0,0,Wheat,1.909091131387918,0.2178094235118042
United States,Oklahoma,1993,Hot-dry stress,Wheat,1.967112695054885,599.69,3.259184782608696,23,55,17,128.28,6.55,0,3,Barley,1.804796825147895,0.16231586990698998
United States,Oklahoma,1994,Hot-dry stress,Barley,1.8363321787493956,443.09,2.4080978260869568,38,71,9,40.7,25.26,0,0,Wheat,1.782133786183374,0.05419839256602166
United States,Oklahoma,1995,Hot-dry stress,Barley,1.876045525475139,711.97,3.869402173913044,30,55,28,79.04,5.9,0,0,Wheat,1.4966350628913598,0.3794104625837791
United States,Oklahoma,1996,Hot-dry stress,Barley,1.3620794156009968,715.71,3.889728260869565,31,56,11,84.43,60.370000000000005,0,0,Wheat,1.3270531657306144,0.03502624987038239
United States,Oklahoma,1997,Hot-dry stress,Barley,2.1100717313746715,579.21,3.147880434782609,29,62,12,55.27,22.8,1,1,Wheat,2.060171447568721,0.04990028380595035
United States,Oklahoma,1998,Hot-dry stress,Wheat,2.5189523692717968,401.15,2.180163043478261,79,100,30,49.02,54.21,1,0,Barley,2.476854985895756,0.04209738337604074
United States,Oklahoma,1999,Hot-dry stress,Wheat,2.260204905331057,528.6099999999999,2.872880434782608,35,66,22,59.5,56.14,1,0,Barley,2.103437163901836,0.156767741429221
United States,Oklahoma,2000,Hot-dry stress,Barley,2.275741104476153,564.79,3.0695108695652173,64,88,54,100.22,172.44999999999996,1,0,Wheat,2.196202921904275,0.07953818257187795
United States,Oklahoma,2001,Hot-dry stress,Wheat,2.3049545271512635,496.62,2.6990217391304343,43,69,19,74.9,0.12,0,0,Barley,1.9425758510692197,0.36237867608204377
United States,Oklahoma,2002,Hot-dry stress,Barley,2.022556903459443,565.9100000000001,3.0755978260869568,34,75,14,48.06,83.98,1,0,Wheat,1.83797887426096,0.1845780291984831
United States,Oklahoma,2003,Hot-dry stress,Wheat,2.5051091767467897,441.64,2.400217391304348,48,77,27,67.94,0.04,0,0,Barley,2.401727458620643,0.10338171812614672
United States,Oklahoma,2004,Wet/storm risk,Wheat,2.2522244753082905,579.8800000000001,3.1515217391304358,18,73,13,87.35,34.06,0,0,Barley,1.7314998956661078,0.5207245796421827
United States,Oklahoma,2005,Hot-dry stress,Wheat,2.1640084049588584,551.11,2.995163043478261,30,88,14,63.920000000000016,11.55,0,0,Barley,1.8687210765322,0.2952873284266584
United States,Oklahoma,2006,Hot-dry stress,Barley,1.917226071503678,399.89,2.173315217391304,59,84,15,46.74,0.82,1,1,Wheat,1.5227048394368674,0.39452123206681056
United States,Oklahoma,2007,Wet/storm risk,Barley,2.0286585560419588,1015.86,5.520978260869566,2,38,15,136.45999999999998,30.53,1,0,Wheat,1.837365501900038,0.19129305414192088
United States,Oklahoma,2008,Hot-dry stress,Wheat,2.557965909756644,578.38,3.1433695652173914,20,62,22,74.13999999999999,12.05,0,2,Barley,2.1736664035515907,0.3842995062050534
United States,Oklahoma,2009,Hot-dry stress,Barley,1.792371916164182,666.47,3.622119565217392,34,55,10,66.39,67.93,1,0,Wheat,1.615069768455883,0.177302147708299
United States,Oklahoma,2010,Hot-dry stress,Wheat,2.1134365693219017,546.42,2.969673913043478,38,83,17,91.88,34.06,1,0,Barley,1.7428144280428102,0.37062214127909154
United States,Oklahoma,2011,Hot-dry stress,Barley,1.9198906850127608,387.41,2.1054891304347825,95,105,15,70.71,25.32,0,0,Wheat,1.5082326655412777,0.41165801947148317
United States,Oklahoma,2012,Hot-dry stress,Wheat,2.323891258951948,298.8,1.623913043478261,62,101,25,39.81,0.31,0,1,Barley,2.2906509728826654,0.03324028606928264
United States,Oklahoma,2013,Hot-dry stress,Barley,2.114804558120258,700.9200000000001,3.809347826086957,26,73,26,89.53,25.21,1,0,Wheat,2.0143484195401014,0.10045613858015656
United States,Oklahoma,2014,Hot-dry stress,Barley,1.6923986956294854,503.33,2.7354891304347824,46,88,12,61.44,4.71,1,0,Wheat,1.4056584989461531,0.2867401966833323
United States,Oklahoma,2015,Wet/storm risk,Barley,1.9154368341139385,822.5900000000001,4.470597826086958,8,74,16,95.06000000000002,62.57,1,0,Wheat,1.879180866591492,0.03625596752244653
United States,Oklahoma,2016,Hot-dry stress,Barley,2.9270533489833386,440.09,2.39179347826087,20,72,11,39.93,5.07,0,0,Wheat,2.7778509285951203,0.1492024203882183
United States,Oklahoma,2017,Hot-dry stress,Wheat,2.672712352384817,554.41,3.0130978260869563,32,77,14,68.8,35.059999999999995,1,1,Barley,2.5146810011940675,0.15803135119074962
United States,Oklahoma,2018,Hot-dry stress,Wheat,2.777904868088611,735.0999999999999,3.995108695652173,32,82,11,82.8,37.14,0,0,Barley,2.3449036011134705,0.43300126697514063
United States,Oklahoma,2019,Wet/storm risk,Barley,2.565360427898801,780.96,4.2443478260869565,15,66,20,86.14,91.58,1,3,Wheat,2.42408042310277,0.14128000479603076
United States,Oklahoma,2020,Hot-dry stress,Wheat,4.109093924623935,529.87,2.879728260869565,24,71,27,74.49,79.08,1,3,Barley,3.655016059961863,0.45407786466207245
United States,Oklahoma,2021,Hot-dry stress,Barley,2.1481663745800583,587.97,3.1954891304347828,27,72,25,101.87,17.29,1,0,Wheat,1.9778648222760795,0.1703015523039788
United States,South Dakota,1989,Moderate season,Barley,1.7359039791754984,262.86,1.4285869565217393,29,45,13,63.41,18.21,0,14,Wheat,1.669606261462108,0.06629771771339033
United States,South Dakota,1990,Moderate season,Wheat,2.35101062475699,320.44999999999993,1.741576086956521,17,44,20,33.41,0.51,0,8,Barley,2.283105741246584,0.06790488351040613
United States,South Dakota,1991,Wet/storm risk,Barley,2.0936643202047005,432.9500000000001,2.352989130434783,18,38,23,61.88,32.41,1,13,Wheat,2.035779118416516,0.05788520178818457
United States,South Dakota,1992,Moderate season,Barley,2.708810355367121,418.23,2.272989130434783,3,21,37,51.53,18.4,0,6,Wheat,2.3912612140142717,0.31754914135284906
United States,South Dakota,1993,Moderate season,Barley,2.274381089445905,417.41,2.268532608695652,1,15,17,36.91,1.4,0,11,Wheat,2.221106171612502,0.0532749178334031
United States,South Dakota,1994,Wet/storm risk,Wheat,2.603885362236492,378.97,2.059619565217392,8,38,14,70.66,0.7300000000000001,1,5,Oats,2.2880499258867384,0.31583543634975353
United States,South Dakota,1995,Moderate season,Wheat,2.065532001548823,460.83,2.5045108695652174,11,33,12,60.53,24.87,0,8,Barley,1.8818520279127768,0.18367997363604616
United States,South Dakota,1996,Wet/storm risk,Barley,2.3946121766453343,488.78,2.6564130434782607,7,37,18,92.31,51.11,1,9,Wheat,2.3754566920824765,0.019155484562857872
United States,South Dakota,1997,Wet/storm risk,Wheat,2.2073088658034807,466.71,2.536467391304348,2,15,14,46.17,2.21,1,9,Barley,2.1716181836300845,0.035690682173396215
United States,South Dakota,1998,Wet/storm risk,Wheat,2.6115028065417683,451.15,2.4519021739130435,16,42,11,49.330000000000005,20.93,1,3,Barley,2.409424814620222,0.2020779919215463
United States,South Dakota,1999,Wet/storm risk,Wheat,2.61873064862544,474.98,2.581413043478261,16,32,14,75.91000000000001,0.65,0,9,Barley,2.520197510019796,0.09853313860564361
United States,South Dakota,2000,Moderate season,Wheat,2.7915019783519006,277.18,1.506413043478261,21,49,19,29.1,21.59,0,5,Barley,2.6888981085230568,0.10260386982884384
United States,South Dakota,2001,Hot-dry stress,Barley,2.564790961716491,311.38,1.6922826086956522,33,54,23,38.870000000000005,2.19,0,7,Wheat,2.508132146464095,0.05665881525239591
United States,South Dakota,2002,Cold/frost stress,Barley,1.8538165575351453,282.02,1.5327173913043477,34,48,11,30.6,14.07,0,17,Wheat,1.8423368856289704,0.011479671906174937
United States,South Dakota,2003,Hot-dry stress,Wheat,2.769828833457531,273.39,1.4858152173913042,24,54,19,43.220000000000006,5.49,0,4,Barley,2.5648188156329708,0.2050100178245602
United States,South Dakota,2004,Wet/storm risk,Wheat,3.459822938122888,508.0700000000001,2.7612500000000004,10,27,16,53.88999999999999,43.43,1,7,Barley,3.134146751926029,0.32567618619685934
United States,South Dakota,2005,Hot-dry stress,Wheat,2.8171779026295627,341.48,1.8558695652173915,27,55,18,51.25,1.7,0,9,Barley,2.645620162193101,0.17155774043646188
United States,South Dakota,2006,Hot-dry stress,Barley,2.2355811482579364,262.87,1.428641304347826,34,56,34,37.83,4.82,0,13,Wheat,2.179673787385786,0.05590736087215031
United States,South Dakota,2007,Wet/storm risk,Wheat,3.073872898688109,536.04,2.9132608695652173,15,50,16,52.78,26.590000000000003,1,2,Barley,2.475602575506757,0.5982703231813518
United States,South Dakota,2008,Wet/storm risk,Wheat,3.0649042386045666,476.09,2.5874456521739133,7,37,17,50.52,16.25,1,7,Oats,2.5456551318870986,0.519249106717468
United States,South Dakota,2009,Wet/storm risk,Wheat,3.0384060912679858,411.09,2.234184782608696,4,23,18,36.62,41.1,0,17,Barley,2.915863269219784,0.12254282204820166
United States,South Dakota,2010,Moderate season,Wheat,2.826082687875981,472.23,2.566467391304348,13,32,15,51.3,21.41,0,4,Barley,2.369570096015707,0.45651259186027415
United States,South Dakota,2011,Wet/storm risk,Wheat,2.306248401598056,509.8900000000001,2.7711413043478266,12,32,22,109.72,1.0,0,7,Barley,2.164948513515516,0.14129988808254001
United States,South Dakota,2012,Hot-dry stress,Wheat,3.035767188825841,184.88,1.0047826086956522,36,64,26,18.55,6.21,0,8,Barley,2.791135366704432,0.24463182212140921
United States,South Dakota,2013,Wet/storm risk,Wheat,3.077637480133602,513.63,2.791467391304348,13,41,12,68.78999999999999,10.17,1,17,Barley,2.668031876862969,0.409605603270633
United States,South Dakota,2014,Moderate season,Wheat,3.5475360763726416,366.01,1.989184782608696,4,24,17,34.13,4.32,0,5,Barley,3.1255298514475225,0.4220062249251191
United States,South Dakota,2015,Moderate season,Wheat,3.029674416851691,465.0,2.527173913043478,14,41,18,52.32,17.32,0,3,Oats,2.576339753705434,0.4533346631462569
United States,South Dakota,2016,Moderate season,Wheat,3.2223583209181363,315.21000000000004,1.7130978260869567,19,41,10,33.669999999999995,5.58,0,3,Barley,2.734805089397904,0.48755323152023244
United States,South Dakota,2017,Moderate season,Wheat,3.1891766429495743,306.52,1.6658695652173912,17,48,13,45.1,2.14,0,6,Barley,2.767080866541311,0.4220957764082631
United States,South Dakota,2018,Moderate season,Wheat,3.425692094627877,363.39,1.974945652173913,18,43,19,42.2,1.65,0,8,Barley,2.940462371248131,0.4852297233797458
United States,South Dakota,2019,Cold/frost stress,Wheat,3.5411897252217086,608.1800000000001,3.305326086956522,1,19,8,57.65,17.110000000000003,0,18,Barley,3.2857660026266253,0.2554237225950833
United States,South Dakota,2020,Cold/frost stress,Wheat,2.981209268195969,337.49,1.834184782608696,12,41,37,39.69,31.40000000000001,0,18,Barley,2.841542164085981,0.1396671041099884
United States,South Dakota,2021,Hot-dry stress,Wheat,3.399901673874462,376.17,2.044402173913044,28,61,12,43.28,26.96,0,2,Barley,2.9537000803244613,0.44620159355000055
United States,Texas,1989,Hot-dry stress,Barley,1.462076334124926,398.27,2.164510869565217,64,106,21,57.72,35.79,1,0,Wheat,1.4223882841068534,0.03968805001807274
United States,Texas,1990,Hot-dry stress,Barley,1.9714392321106384,460.9500000000001,2.505163043478261,62,92,31,65.01,33.879999999999995,1,0,Wheat,1.91859218292449,0.052847049186148354
United States,Texas,1991,Hot-dry stress,Barley,1.850035703218456,589.52,3.203913043478261,38,74,23,63.22,96.48,1,0,Wheat,1.7328425865728594,0.11719311664559662
United States,Texas,1992,Wet/storm risk,Barley,2.357689031977308,454.66,2.470978260869565,17,80,21,48.29,25.49,1,0,Wheat,1.9359767451698489,0.4217122868074592
United States,Texas,1993,Hot-dry stress,Barley,2.300875891122696,374.67,2.03625,55,105,64,51.25999999999999,39.37,1,2,Wheat,2.0858839422701454,0.21499194885255068
United States,Texas,1994,Hot-dry stress,Barley,1.7889948004812952,471.61,2.563097826086957,67,88,24,61.36,62.400000000000006,1,0,Wheat,1.692385655118665,0.09660914536263032
United States,Texas,1995,Hot-dry stress,Barley,2.066496464399778,446.7900000000001,2.428206521739131,48,92,26,59.58,16.99,0,0,Wheat,2.015818173416971,0.050678290982807184
United States,Texas,1996,Hot-dry stress,Barley,1.7230000939064656,524.5,2.8505434782608696,64,80,17,58.66,67.07000000000001,1,0,Wheat,1.5404985738650951,0.18250152004137044
United States,Texas,1997,Hot-dry stress,Barley,2.359813368678084,415.13,2.256141304347826,63,98,23,75.66000000000001,4.69,0,0,Wheat,2.023655854352819,0.3361575143252651
United States,Texas,1998,Hot-dry stress,Barley,2.296721669317757,487.14,2.6475000000000004,90,109,24,80.19,59.77000000000001,1,0,Wheat,2.1655838465314208,0.13113782278633623
United States,Texas,1999,Hot-dry stress,Wheat,2.1566303644855527,303.5,1.6494565217391304,64,116,24,48.11,33.660000000000004,1,0,Barley,1.9321511689704645,0.22447919551508821
United States,Texas,2000,Hot-dry stress,Barley,1.9791196464731708,365.44000000000005,1.9860869565217396,95,118,41,36.66000000000001,59.08,1,0,Wheat,1.9331048463331493,0.04601480014002157
United States,Texas,2001,Hot-dry stress,Barley,2.3744312302776067,384.12,2.0876086956521736,60,89,41,47.47,0.02,1,0,Wheat,2.210551750366624,0.16387947991098262
United States,Texas,2002,Hot-dry stress,Barley,1.975757466719218,572.2,3.1097826086956526,36,108,20,104.55,80.41999999999999,1,0,Wheat,1.858635607474966,0.117121859244252
United States,Texas,2003,Hot-dry stress,Wheat,2.1826652528727672,451.3,2.4527173913043474,56,94,19,72.53999999999999,2.15,0,0,Barley,1.9274200298633783,0.2552452230093889
United States,Texas,2004,Hot-dry stress,Barley,1.6267359657613678,551.48,2.9971739130434782,22,92,15,103.66,62.77,1,0,Wheat,1.5164435227947195,0.11029244296664831
United States,Texas,2005,Hot-dry stress,Barley,2.1377575811280547,355.83000000000004,1.9338586956521744,68,106,31,55.66,8.57,0,0,Wheat,2.0160444190483027,0.12171316207975202
United States,Texas,2006,Hot-dry stress,Wheat,1.6938248784527925,361.0700000000001,1.9623369565217397,63,117,20,56.42,25.83,1,0,Barley,1.6680247350072035,0.025800143445589008
United States,Texas,2007,Wet/storm risk,Barley,2.770651912926036,753.6,4.095652173913043,0,61,15,106.44000000000004,13.48,0,0,Wheat,2.428116100551096,0.34253581237494
United States,Texas,2008,Hot-dry stress,Wheat,1.7892517588605426,312.99,1.7010326086956522,66,110,22,68.57000000000001,0.06,0,0,Barley,1.728291276755575,0.06096048210496763
United States,Texas,2009,Hot-dry stress,Barley,1.8971860631098147,546.79,2.9716847826086954,70,94,16,84.61,108.79000000000002,1,0,Wheat,1.727729141747762,0.1694569213620527
United States,Texas,2010,Hot-dry stress,Wheat,2.240756418876023,399.44,2.1708695652173917,55,103,15,128.98,4.11,0,0,Barley,2.2369867257710974,0.0037696931049255866
United States,Texas,2011,Hot-dry stress,Barley,2.1819159851650864,208.64,1.1339130434782607,116,137,34,89.87,1.48,0,0,Canola,1.5724890407162615,0.609426944448825
United States,Texas,2012,Hot-dry stress,Wheat,2.122406394833778,387.88,2.108043478260869,67,112,22,44.68999999999999,1.94,0,0,Barley,2.066428482808847,0.055977912024931076
United States,Texas,2013,Hot-dry stress,Barley,2.1912779821998924,509.81,2.7707065217391302,61,105,18,84.78,31.889999999999997,1,0,Wheat,1.92062977522638,0.27064820697351255
United States,Texas,2014,Hot-dry stress,Wheat,1.99237356791916,458.6,2.492391304347826,56,111,16,87.44,4.4,1,0,Barley,1.7708013699763905,0.2215721979427696
United States,Texas,2015,Hot-dry stress,Barley,2.5203191199837867,578.22,3.1425,63,110,32,140.35000000000002,200.36,1,0,Wheat,1.9224212517438344,0.5978978682399523
United States,Texas,2016,Hot-dry stress,Wheat,2.9697195936579064,509.36,2.7682608695652173,42,90,17,78.41,0.63,0,0,Barley,2.718885795936076,0.25083379772183045
United States,Texas,2017,Hot-dry stress,Wheat,3.0693763624075987,393.64,2.1393478260869565,57,102,13,61.0,13.23,0,0,Barley,2.451881595787513,0.6174947666200858
United States,Texas,2018,Hot-dry stress,Barley,2.445208921691896,693.98,3.7716304347826086,85,109,21,170.88,50.71,1,0,Wheat,2.3197757591285235,0.12543316256337267
United States,Texas,2019,Hot-dry stress,Barley,4.312047453232911,357.85,1.944836956521739,82,102,24,58.46,31.84,0,1,Wheat,3.9022067437375223,0.4098407094953891
United States,Texas,2020,Hot-dry stress,Wheat,2.147728457581649,374.81,2.0370108695652176,66,106,30,59.08,15.22,0,0,Barley,1.960566866410126,0.18716159117152298
United States,Texas,2021,Hot-dry stress,Wheat,2.272288381094057,526.27,2.860163043478261,44,91,21,49.59,14.57,1,0,Barley,2.175333217133057,0.09695516396099979
United States,Washington,1989,Dry-spell stress,Wheat,3.3357201123315394,199.95,1.0866847826086956,0,1,24,30.57,48.6,1,15,Barley,2.6242163700289294,0.71150374230261
United States,Washington,1990,Wet/storm risk,Wheat,3.861077111514336,350.87,1.9069021739130436,0,7,21,31.550000000000004,48.940000000000005,1,18,Barley,3.2581576955977765,0.6029194159165594
United States,Washington,1991,Dry-spell stress,Wheat,3.428561376578301,227.50000000000003,1.236413043478261,0,0,32,31.03,36.67,0,16,Barley,2.966205643317966,0.4623557332603352
United States,Washington,1992,Wet/storm risk,Wheat,3.2237293466494465,254.01,1.3804891304347826,0,10,16,39.0,39.95,0,13,Barley,2.8103173357897626,0.41341201085968393
United States,Washington,1993,Moderate season,Wheat,3.922453340133594,236.14,1.283369565217391,0,0,17,20.42,15.25,0,9,Barley,3.6893493074669648,0.23310403266662938
United States,Washington,1994,Dry-spell stress,Wheat,3.3273798238172887,281.85,1.5317934782608698,0,6,33,49.44,120.46,1,17,Barley,2.5648336919697945,0.7625461318474942
United States,Washington,1995,Moderate season,Wheat,3.9903855168609432,296.66,1.612282608695652,0,1,17,31.4,26.51,0,13,Barley,3.3945844836062182,0.595801033254725
United States,Washington,1996,Dry-spell stress,Wheat,3.952536016454616,289.08,1.5710869565217391,0,8,28,25.81,56.78999999999999,1,29,Barley,3.422810912832624,0.5297251036219923
United States,Washington,1997,Wet/storm risk,Wheat,4.292948809593089,340.24,1.8491304347826087,0,2,24,54.25999999999999,66.71,1,17,Barley,3.6868567780026176,0.6060920315904719
United States,Washington,1998,Dry-spell stress,Wheat,3.965985941838036,218.25000000000003,1.1861413043478262,0,12,27,31.390000000000008,9.029999999999998,0,11,Barley,3.5026995786056783,0.4632863632323576
United States,Washington,1999,Wet/storm risk,Wheat,3.762907861969481,202.03,1.0979891304347824,0,0,17,21.27,37.09,0,26,Barley,3.281066644659925,0.48184121730955587
United States,Washington,2000,Dry-spell stress,Wheat,4.3487844951817,207.33,1.1267934782608695,0,2,45,21.130000000000003,25.130000000000003,0,19,Barley,3.742313312623275,0.6064711825584252
United States,Washington,2001,Dry-spell stress,Wheat,3.465571052076992,220.33,1.1974456521739132,0,8,32,30.08,65.44,1,20,Barley,2.6878670473293744,0.7777040047476174
United States,Washington,2002,Dry-spell stress,Wheat,3.4392174720591475,114.71,0.6234239130434783,0,8,28,15.27,2.68,0,27,Barley,3.054903750677953,0.38431372138119446
United States,Washington,2003,Dry-spell stress,Wheat,3.582619136014472,164.87,0.8960326086956522,0,13,45,34.010000000000005,50.50999999999999,1,13,Barley,2.6246102335430885,0.9580089024713834
United States,Washington,2004,Wet/storm risk,Wheat,4.358257957973727,303.39,1.6488586956521738,0,12,15,35.79,34.56,0,10,Barley,3.907155718387463,0.4511022395862643
United States,Washington,2005,Dry-spell stress,Wheat,3.867516946493682,264.73,1.4387500000000002,0,2,25,41.42,44.85,1,5,Barley,3.360015302638198,0.507501643855484
United States,Washington,2006,Dry-spell stress,Wheat,3.4513665178916524,174.18,0.9466304347826088,0,11,29,21.0,15.91,0,16,Barley,3.235717108965332,0.21564940892632034
United States,Washington,2007,Dry-spell stress,Wheat,3.7276695591610167,187.58,1.0194565217391305,0,5,38,31.37,30.570000000000004,0,21,Barley,3.143680366831428,0.5839891923295886
United States,Washington,2008,Dry-spell stress,Wheat,3.70858922276621,169.14,0.9192391304347826,0,7,23,18.54,9.67,0,21,Barley,3.324438224433792,0.3841509983324176
United States,Washington,2009,Wet/storm risk,Wheat,3.743124810580453,224.05,1.2176630434782607,0,11,19,22.7,65.39,0,23,Barley,3.20446582097815,0.5386589896023031
United States,Washington,2010,Dry-spell stress,Wheat,4.478553641792523,314.79,1.710815217391304,0,4,26,25.58,38.24,0,17,Barley,3.8827930703536655,0.5957605714388574
United States,Washington,2011,Dry-spell stress,Wheat,4.191713548787709,250.1,1.3592391304347826,0,3,53,43.57,30.88,0,21,Barley,3.7351390171984074,0.4565745315893013
United States,Washington,2012,Dry-spell stress,Wheat,4.251724013735412,266.58,1.4488043478260868,0,7,50,30.9,86.11,1,19,Barley,3.5404505158147384,0.7112734979206738
United States,Washington,2013,Moderate season,Wheat,4.120680036164956,265.4,1.442391304347826,0,3,18,51.02,5.76,0,10,Barley,3.703172463157826,0.4175075730071294
United States,Washington,2014,Dry-spell stress,Wheat,3.4794150098953613,278.43,1.5132065217391304,0,16,22,38.49,88.22,1,4,Barley,2.880550316750174,0.5988646931451873
United States,Washington,2015,Dry-spell stress,Wheat,3.244150101263198,177.69,0.9657065217391304,0,20,26,55.95,72.36000000000001,1,4,Barley,2.64322620889474,0.6009238923684581
United States,Washington,2016,Dry-spell stress,Wheat,4.395900225473454,308.88,1.678695652173913,0,3,23,52.25,74.57000000000001,1,3,Barley,3.987391054314884,0.40850917115857044
United States,Washington,2017,Dry-spell stress,Wheat,3.80877687302742,202.63,1.10125,0,15,56,57.67,81.13999999999999,1,21,Barley,2.9944835456904184,0.8142933273370017
United States,Washington,2018,Dry-spell stress,Wheat,3.9395673198509273,147.75,0.8029891304347826,0,13,61,35.870000000000005,54.11999999999999,1,7,Barley,3.476651983386976,0.46291533646395155
United States,Washington,2019,Dry-spell stress,Wheat,3.811435534558657,204.32,1.1104347826086955,0,4,27,37.94,47.03999999999999,1,20,Barley,3.41909535062016,0.3923401839384968
United States,Washington,2020,Dry-spell stress,Wheat,4.6008661095249845,309.86,1.6840217391304348,0,9,27,51.36,35.279999999999994,1,14,Barley,4.340571843387512,0.260294266137473
United States,Washington,2021,Dry-spell stress,Wheat,3.277528382461974,198.79,1.0803804347826087,5,22,23,30.67,68.76,1,11,Barley,2.8571822165014327,0.4203461659605412
