country,region,year_start,season,lat_mean,lon_mean,season_days_observed,season_start_date,season_end_date,season_rain_sum,season_rain_mean,season_tmax_mean,season_tmin_mean,season_tmean_mean,season_radiation_sum,season_radiation_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,max_dry_spell_2mm,dry_spell_events_7d,dry_spell_events_14d,hot_dry_days_30_1mm,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,max_wet_spell_1mm,rainfall_concentration_index,rain_last_7d_before_harvest,rain_last_14d_before_harvest,rain_last_21d_before_harvest,wet_days_last_14d_before_harvest,heavy_rain_days_last_14d_before_harvest,max_3day_rain_last_21d_before_harvest,storm_before_harvest_flag,frost_days_0,cold_days_5,min_tmin,frost_events_2d,rain_sum_early,dry_days_1mm_early,max_dry_spell_1mm_early,heavy_rain_days_20_early,max_3day_rain_early,heat_days_35_early,max_consecutive_heat_days_35_early,frost_days_0_early,radiation_sum_early,rain_sum_mid,dry_days_1mm_mid,max_dry_spell_1mm_mid,heavy_rain_days_20_mid,max_3day_rain_mid,heat_days_35_mid,max_consecutive_heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,rain_sum_late,dry_days_1mm_late,max_dry_spell_1mm_late,heavy_rain_days_20_late,max_3day_rain_late,heat_days_35_late,max_consecutive_heat_days_35_late,frost_days_0_late,radiation_sum_late
Australia,Victoria,2004,2004-05,-36.5,143.5,184,2004-05-01,2004-10-31,225.6,1.2260869565217392,15.918478260869565,4.583152173913043,10.250815217391304,2267.8999999999996,12.325543478260867,966.3000000000001,3,1,0,2,1,0,0,7.699999999999996,0.7999999999999972,142,154,14,17,7,1,3,6,1,0,0,21.8,26.5,31.299999999999997,42,4,0.04148433177405563,4.3,4.3,7.0,1,0,4.3,0,9,104,-1.0,1,94.9,45,14,0,18.7,0,0,0,512.1999999999999,76.19999999999999,46,12,1,26.5,0,0,7,595.3,54.5,51,12,0,22.3,1,1,2,1160.3999999999999
Australia,Victoria,2005,2005-06,-36.5,143.5,184,2005-05-01,2005-10-31,262.0,1.423913043478261,16.534239130434784,5.0,10.767119565217389,2211.6,12.019565217391303,1061.5,0,0,0,0,0,0,0,0.0,0.0,142,155,22,23,9,2,0,8,2,1,0,26.1,42.3,54.4,42,7,0.04350445778218052,35.2,47.0,47.1,4,0,18.099999999999998,0,13,98,-1.8,3,90.5,48,22,1,42.3,0,0,1,556.5,70.8,46,11,0,15.299999999999999,0,0,9,625.0,100.69999999999996,48,10,1,21.599999999999998,0,0,3,1030.1
Australia,Victoria,2006,2006-07,-36.5,143.5,184,2006-05-01,2006-10-31,145.4,0.7902173913043479,16.97119565217391,3.78695652173913,10.37907608695652,2448.8,13.308695652173913,991.1499999999999,3,1,0,1,1,0,0,8.000000000000004,1.2000000000000028,161,166,42,42,8,3,3,4,2,0,0,21.8,35.5,36.5,23,3,0.0794980029478042,0.0,0.0,0.0,0,0,0.0,0,30,123,-4.6,9,41.3,54,42,0,22.1,0,0,14,504.49999999999994,68.1,52,13,1,35.5,0,0,12,615.6000000000001,36.0,55,36,1,24.400000000000002,1,1,4,1328.7000000000003
Australia,Victoria,2007,2007-08,-36.5,143.5,184,2007-05-01,2007-10-31,158.60000000000002,0.8619565217391305,16.722826086956523,4.9913043478260875,10.857065217391304,2305.6000000000004,12.530434782608697,1081.45,2,1,0,1,1,0,0,6.700000000000003,1.2000000000000028,146,159,32,40,7,3,2,3,0,0,0,17.1,24.8,31.700000000000003,38,5,0.04288469887047605,0.3,0.6,0.8,0,0,0.3,0,14,105,-3.0,2,83.4,47,26,0,24.8,0,0,2,513.1999999999999,50.5,46,23,0,14.5,0,0,11,636.8000000000001,24.700000000000003,53,32,0,8.1,1,1,1,1155.6
Australia,Victoria,2008,2008-09,-36.5,143.5,184,2008-05-01,2008-10-31,193.9,1.053804347826087,16.41467391304348,4.9010869565217385,10.657880434782609,2227.3,12.104891304347827,1041.35,5,0,0,1,0,0,0,10.199999999999996,0.0,141,157,24,25,7,4,5,5,0,0,0,17.0,25.0,33.2,43,5,0.038323854349830745,0.5,0.5,0.5,0,0,0.5,0,10,101,-1.4,2,58.6,49,17,0,18.0,0,0,0,502.3,103.1,40,20,0,21.5,0,0,8,548.8000000000001,32.2,52,24,0,8.1,0,0,2,1176.2
Australia,Victoria,2009,2009-10,-36.5,143.5,184,2009-05-01,2009-10-31,268.6,1.4597826086956522,16.42065217391304,5.594565217391305,11.007608695652175,2132.0,11.58695652173913,1105.5500000000002,5,1,0,3,1,1,0,12.100000000000001,0.0,141,149,14,17,9,2,4,9,1,0,0,21.4,44.400000000000006,57.5,43,5,0.035727295055745324,9.5,9.5,24.5,1,0,13.2,0,5,87,-2.1,0,90.8,49,14,0,44.400000000000006,0,0,0,481.6,97.89999999999999,44,7,1,34.3,0,0,4,550.2,79.89999999999999,48,14,0,16.5,1,1,1,1100.2000000000003
Australia,Victoria,2010,2010-11,-36.5,143.5,184,2010-05-01,2010-10-31,384.70000000000005,2.0907608695652176,15.42608695652174,4.783695652173913,10.104891304347825,2097.5,11.39945652173913,939.85,0,0,0,0,0,0,0,0.0,0.0,136,144,23,23,5,2,0,10,4,2,1,57.9,67.2,71.5,48,4,0.049845166114403615,40.4,47.5,83.4,3,1,40.4,1,9,104,-2.2,1,63.4,48,18,0,22.5,0,0,2,507.9,147.49999999999997,41,10,2,32.5,0,0,6,538.0,173.79999999999998,47,23,2,67.2,0,0,1,1051.6000000000001
Australia,Victoria,2011,2011-12,-36.5,143.5,184,2011-05-01,2011-10-31,206.1,1.120108695652174,16.765760869565216,5.308152173913044,11.036956521739132,2089.0,11.353260869565217,1110.8000000000002,3,0,0,1,0,0,0,3.1999999999999993,0.0,147,155,31,31,9,1,2,4,1,1,0,25.4,34.1,34.800000000000004,37,4,0.04931515040653565,9.5,18.299999999999997,18.299999999999997,3,0,9.4,0,9,88,-1.9,0,52.2,49,10,0,25.1,0,0,2,494.7,94.4,44,12,0,27.0,0,0,4,562.7999999999998,59.49999999999999,54,19,1,34.1,0,0,3,1031.5
Australia,Victoria,2012,2012-13,-36.5,143.5,184,2012-05-01,2012-10-31,202.5,1.1005434782608696,16.40108695652174,4.519565217391304,10.460326086956522,2141.4,11.63804347826087,1004.95,5,0,0,2,0,0,0,8.200000000000006,0.0,148,157,22,24,9,2,5,5,1,0,0,23.5,32.7,42.7,36,3,0.049239079408626735,0.0,0.1,5.7,0,0,4.9,0,13,111,-2.7,1,61.8,51,22,1,27.3,0,0,5,507.1,97.8,44,10,0,32.7,0,0,6,548.9,42.900000000000006,53,19,0,11.0,0,0,2,1085.3999999999999
Australia,Victoria,2013,2013-14,-36.5,143.5,184,2013-05-01,2013-10-31,297.7,1.6179347826086956,16.753804347826087,5.492391304347826,11.123097826086957,2123.2,11.539130434782608,1126.65,2,0,0,1,0,0,0,5.699999999999996,0.0,139,146,21,21,9,2,2,5,1,1,1,52.3,62.5,64.3,45,4,0.05312242137656192,0.8,18.1,19.700000000000003,1,0,17.2,0,7,89,-1.5,1,110.6,49,17,1,62.5,0,0,2,498.3,101.10000000000001,41,8,0,25.0,0,0,4,537.6,86.0,49,11,0,17.2,0,0,1,1087.3000000000002
Australia,Victoria,2014,2014-15,-36.5,143.5,184,2014-05-01,2014-10-31,161.8,0.8793478260869566,17.725,5.367934782608696,11.546467391304349,2181.2000000000003,11.854347826086958,1206.15,7,0,0,4,0,1,0,16.8,0.0,146,158,28,31,7,3,7,2,0,0,0,15.6,18.5,25.1,38,4,0.03888577361298493,3.8,4.3,5.8,1,0,3.8,0,14,91,-3.5,3,77.30000000000001,42,11,0,18.5,0,0,0,449.90000000000003,47.1,48,27,0,11.8,0,0,12,608.9,37.39999999999999,56,19,0,15.6,0,0,2,1122.3999999999999
Australia,Victoria,2015,2015-16,-36.5,143.5,184,2015-05-01,2015-10-31,168.7,0.9168478260869565,16.936956521739134,5.225543478260869,11.08125,2171.7,11.802717391304347,1123.15,13,2,0,4,2,2,0,34.699999999999996,1.1000000000000014,152,162,24,24,8,3,12,5,0,0,0,18.0,18.0,29.3,32,4,0.045762620745341924,0.7,3.5,4.199999999999999,1,0,2.8,0,11,96,-3.0,2,53.1,50,14,0,13.5,0,0,2,481.90000000000003,67.3,47,14,0,15.899999999999999,0,0,8,545.9000000000001,48.3,55,24,0,18.0,2,2,1,1143.9000000000003
Australia,Victoria,2016,2016-17,-36.5,143.5,184,2016-05-01,2016-10-31,466.5,2.535326086956522,15.508152173913043,5.817391304347827,10.662771739130434,2108.0,11.456521739130435,1042.95,0,0,0,0,0,0,0,0.0,0.0,129,135,11,14,8,0,0,17,4,4,0,44.0,77.8,117.8,55,3,0.03452436504079891,0.30000000000000004,6.0,15.399999999999999,3,0,10.6,0,7,80,-0.9,3,131.8,43,7,0,27.700000000000003,0,0,5,501.99999999999994,108.3,43,8,0,19.099999999999998,0,0,2,607.1,226.39999999999998,43,11,4,77.8,0,0,0,998.9000000000001
Australia,Victoria,2017,2017-18,-36.5,143.5,184,2017-05-01,2017-10-31,204.39999999999998,1.1108695652173912,16.724456521739132,4.342934782608695,10.533695652173913,2282.3999999999996,12.404347826086955,1020.35,3,0,0,2,0,0,0,5.300000000000001,0.0,152,159,34,34,9,3,3,5,1,1,0,34.9,35.4,37.0,32,4,0.06133985776708883,10.2,10.5,27.0,2,0,16.5,0,22,113,-3.5,6,45.5,57,31,1,35.4,0,0,5,566.9999999999999,106.19999999999999,43,8,0,29.2,0,0,14,619.4,52.7,52,19,0,16.5,0,0,3,1096.0
Australia,Victoria,2018,2018-19,-36.5,143.5,184,2018-05-01,2018-10-31,175.3,0.9527173913043478,16.88097826086957,4.530434782608695,10.705706521739131,2292.3,12.458152173913044,1050.35,2,0,0,2,0,0,0,1.1999999999999993,0.0,149,165,20,31,8,2,2,4,0,0,0,17.9,23.7,29.499999999999996,35,3,0.04865231439283125,0.0,3.2,9.8,2,0,7.3,0,18,107,-2.8,4,72.39999999999999,50,17,0,23.7,0,0,5,536.0,74.7,48,13,0,20.4,0,0,9,631.8,28.200000000000003,51,20,0,9.200000000000001,0,0,4,1124.4999999999998
Australia,Victoria,2019,2019-20,-36.5,143.5,184,2019-05-01,2019-10-31,254.79999999999998,1.384782608695652,16.432065217391305,4.919021739130436,10.675543478260868,2275.7999999999997,12.368478260869564,1044.3,5,1,0,3,1,1,0,15.899999999999999,0.20000000000000284,141,149,21,23,6,3,5,7,1,1,0,26.5,31.3,35.8,43,3,0.03943561484489944,1.0,1.0,9.6,0,0,8.5,0,10,101,-1.8,0,135.1,44,14,1,31.3,0,0,3,547.0999999999999,85.9,45,8,0,17.200000000000003,0,0,5,624.5999999999998,33.800000000000004,52,21,0,9.0,1,1,2,1104.1000000000001
Australia,Victoria,2020,2020-21,-36.5,143.5,184,2020-05-01,2020-10-31,210.99999999999997,1.1467391304347825,16.143478260869564,4.805978260869565,10.474728260869565,2208.3,12.00163043478261,1007.9000000000001,3,0,0,3,0,1,0,3.1999999999999993,0.0,141,158,35,48,6,2,3,4,2,1,0,31.7,33.8,43.0,43,5,0.05295343770355564,11.4,17.099999999999998,37.6,4,0,20.2,0,22,99,-2.1,6,63.20000000000001,45,12,0,27.4,0,0,11,566.4,57.7,51,35,1,33.8,0,0,10,638.5,90.10000000000001,45,12,1,20.2,0,0,1,1003.4000000000001
Australia,Victoria,2021,2021-22,-36.5,143.5,184,2021-05-01,2021-10-31,314.9,1.7114130434782608,16.247282608695652,5.256521739130434,10.751902173913043,2215.3,12.03967391304348,1059.15,1,0,0,1,0,0,0,0.5,0.0,131,143,14,14,7,1,1,10,1,0,0,22.1,42.4,55.2,53,4,0.02967557837926037,8.3,8.3,24.1,1,0,15.799999999999999,0,9,85,-1.6,3,106.2,48,14,0,23.3,0,0,3,514.3,90.19999999999999,39,10,0,20.0,0,0,6,608.4000000000001,118.49999999999999,44,13,1,42.4,0,0,0,1092.6000000000004
Australia,Western Australia,1989,1989-90,-31.0,117.0,184,1989-05-01,1989-10-31,218.79999999999995,1.1891304347826084,18.809239130434783,6.982065217391304,12.895652173913042,2725.7,14.813586956521737,1452.8000000000002,0,0,0,0,0,0,0,0.0,0.0,141,156,18,18,7,4,0,3,1,1,1,54.9,58.099999999999994,63.8,43,4,0.08146646658355867,3.1,7.3999999999999995,7.8,4,0,4.3,0,0,52,0.2,0,133.89999999999998,41,14,1,58.099999999999994,0,0,0,673.9,58.9,48,14,0,15.099999999999998,0,0,0,800.9,26.000000000000004,52,17,0,7.4,0,0,0,1250.8999999999999
Australia,Western Australia,1990,1990-91,-31.0,117.0,184,1990-05-01,1990-10-31,224.39999999999998,1.2195652173913043,18.78315217391304,6.922282608695652,12.852717391304346,2651.1000000000004,14.408152173913045,1444.9,5,1,0,3,1,1,0,13.999999999999996,2.799999999999997,136,154,16,25,7,3,5,4,2,1,0,29.7,29.9,39.400000000000006,48,6,0.04493225745978184,2.9,2.9,10.0,1,0,7.1000000000000005,0,5,55,-0.4,1,48.9,49,15,0,21.6,0,0,2,702.9,106.70000000000002,41,13,1,27.2,0,0,3,716.4,68.8,46,16,1,29.9,1,1,0,1231.8000000000002
Australia,Western Australia,1991,1991-92,-31.0,117.0,184,1991-05-01,1991-10-31,250.89999999999998,1.3635869565217391,19.958152173913046,8.46358695652174,14.210869565217392,2697.7999999999997,14.661956521739128,1694.8000000000002,10,1,0,5,1,1,0,20.500000000000004,0.20000000000000284,131,153,14,15,7,1,9,5,1,1,0,27.1,30.700000000000003,34.599999999999994,53,6,0.03665957594509111,0.0,6.4,10.5,2,0,6.2,0,0,26,1.2,0,98.6,43,10,0,29.699999999999996,0,0,0,662.1,108.19999999999999,39,12,1,30.700000000000003,0,0,0,761.3,44.099999999999994,49,14,0,14.5,1,1,0,1274.4
Australia,Western Australia,1992,1992-93,-31.0,117.0,184,1992-05-01,1992-10-31,254.90000000000003,1.3853260869565218,18.601086956521737,7.944565217391306,13.27282608695652,2545.1,13.832065217391303,1522.1999999999998,6,2,0,5,2,1,0,21.899999999999995,2.0999999999999943,130,149,25,35,6,2,6,4,0,0,0,19.2,26.299999999999997,32.3,54,7,0.028353952603510226,0.0,0.0,0.1,0,0,0.1,0,1,33,0.0,0,75.0,45,18,0,22.700000000000003,0,0,0,668.4000000000002,118.10000000000001,35,8,0,20.900000000000002,0,0,1,708.7999999999998,61.8,50,25,0,26.299999999999997,2,2,0,1167.8999999999999
Australia,Western Australia,1993,1993-94,-31.0,117.0,184,1993-05-01,1993-10-31,329.1,1.7885869565217392,18.243478260869566,7.060326086956521,12.651902173913042,2657.2,14.441304347826087,1407.9499999999998,1,0,0,1,0,0,0,0.8999999999999986,0.0,134,147,16,16,9,1,1,5,4,3,0,46.4,50.0,55.199999999999996,50,6,0.05412189685948649,4.5,4.5,15.0,2,0,9.9,0,0,57,0.8,0,180.60000000000002,45,16,4,50.0,0,0,0,670.4,96.60000000000001,41,11,0,16.8,0,0,0,747.5999999999999,51.9,48,12,0,9.9,0,0,0,1239.2
Australia,Western Australia,1994,1994-95,-31.0,117.0,184,1994-05-01,1994-10-31,176.0,0.9565217391304348,21.04945652173913,8.109239130434782,14.579347826086956,2839.0,15.429347826086957,1762.6,11,0,0,3,0,1,0,21.4,0.0,154,161,50,50,7,3,11,6,0,0,0,17.0,32.0,35.9,30,4,0.046436596074380165,0.0,0.0,0.5,0,0,0.5,0,0,34,1.0,0,93.09999999999998,47,20,0,32.0,0,0,0,720.1999999999998,64.60000000000001,48,18,0,15.9,0,0,0,869.3000000000001,18.299999999999997,59,50,0,11.3,0,0,0,1249.5
Australia,Western Australia,1995,1995-96,-31.0,117.0,184,1995-05-01,1995-10-31,347.99999999999994,1.8913043478260867,19.220108695652176,7.73804347826087,13.479076086956523,2783.4,15.127173913043478,1560.15,7,1,0,4,1,2,0,16.0,0.7000000000000028,136,143,33,33,7,1,7,10,3,2,0,42.4,49.8,66.10000000000001,48,6,0.04421802748051264,0.1,12.6,17.400000000000002,2,0,16.400000000000002,0,0,34,1.2,0,133.79999999999998,42,9,1,47.9,0,0,0,675.9000000000001,165.5,41,9,2,49.8,0,0,0,780.3,48.699999999999996,53,33,0,17.799999999999997,1,1,0,1327.1999999999998
Australia,Western Australia,1996,1996-97,-31.0,117.0,184,1996-05-01,1996-10-31,302.4,1.643478260869565,19.934239130434783,8.272282608695651,14.103260869565217,2716.9,14.765760869565218,1675.0,7,2,0,3,1,1,0,18.199999999999992,2.3999999999999986,125,142,14,23,7,1,7,7,0,0,0,13.1,21.6,41.300000000000004,59,7,0.02303507565577672,0.0,23.6,24.9,3,0,16.4,0,0,30,0.6,0,91.20000000000002,45,14,0,21.6,0,0,0,681.5,137.79999999999998,34,8,0,21.5,0,0,0,731.7,73.4,46,12,0,16.400000000000002,2,1,0,1303.6999999999998
Australia,Western Australia,1997,1997-98,-31.0,117.0,184,1997-05-01,1997-10-31,210.8,1.1456521739130436,19.67771739130435,7.236413043478261,13.457065217391307,2806.2999999999997,15.251630434782607,1556.1,3,0,0,3,0,1,0,6.599999999999998,0.0,146,154,20,27,7,2,3,6,1,0,0,24.9,24.9,46.3,38,4,0.041184031916004435,1.4000000000000001,1.6,1.6,1,0,1.4,0,4,45,-0.5,1,59.8,47,10,0,13.7,0,0,0,656.2000000000002,105.1,46,12,1,24.9,0,0,4,825.4,45.900000000000006,53,20,0,15.2,0,0,0,1324.7
Australia,Western Australia,1998,1998-99,-31.0,117.0,184,1998-05-01,1998-10-31,280.79999999999995,1.526086956521739,19.180978260869566,7.758152173913044,13.469565217391303,2660.9,14.461413043478261,1558.4,5,1,0,2,1,0,0,12.100000000000005,2.3999999999999986,136,143,24,24,7,3,5,5,1,0,0,22.3,34.3,53.3,48,5,0.030456834765951582,0.3,0.8,3.6999999999999997,0,0,3.0,0,0,46,0.1,0,127.89999999999998,44,9,1,34.3,0,0,0,627.0,118.9,38,7,0,21.7,0,0,0,682.1,34.0,54,24,0,15.299999999999999,1,1,0,1351.8
Australia,Western Australia,1999,1999-00,-31.0,117.0,184,1999-05-01,1999-10-31,387.4,2.1054347826086954,19.316847826086956,7.627717391304348,13.47228260869565,2802.1,15.228804347826086,1558.9,1,0,0,1,0,0,0,2.0,0.0,127,144,17,17,4,1,1,10,3,2,1,56.2,104.4,106.7,57,4,0.0490235926789374,0.0,0.0,12.1,0,0,12.0,0,0,47,0.8,0,195.6,37,6,2,104.4,0,0,0,644.6,106.4,43,9,1,22.8,0,0,0,815.1000000000001,85.4,47,17,0,22.1,0,0,0,1342.4
Australia,Western Australia,2000,2000-01,-31.0,117.0,184,2000-05-01,2000-10-31,167.4,0.9097826086956522,20.176086956521736,7.108695652173913,13.642391304347827,2894.0,15.728260869565217,1590.2,6,0,0,3,0,1,0,14.100000000000001,0.0,144,159,33,55,5,3,6,2,0,0,0,10.6,17.9,34.599999999999994,40,6,0.03446198732744383,0.0,0.0,0.6,0,0,0.5,0,0,49,0.5,0,35.800000000000004,50,28,0,10.6,0,0,0,765.9000000000001,114.19999999999999,36,9,0,17.9,0,0,0,746.1000000000001,17.4,58,33,0,9.0,0,0,0,1382.0000000000002
Australia,Western Australia,2001,2001-02,-31.0,117.0,184,2001-05-01,2001-10-31,223.4,1.2141304347826087,19.74945652173913,6.710869565217391,13.23016304347826,2701.5,14.682065217391305,1514.35,1,0,0,1,0,0,0,1.5,0.0,148,154,20,20,8,3,1,7,1,0,0,23.1,48.400000000000006,54.4,36,4,0.044374038722790686,0.0,15.2,19.4,3,0,9.7,0,0,61,0.3,0,71.39999999999999,49,20,0,33.0,0,0,0,693.8,100.3,48,18,1,48.400000000000006,0,0,0,765.1999999999999,51.7,51,15,0,10.2,0,0,0,1242.5
Australia,Western Australia,2002,2002-03,-31.0,117.0,184,2002-05-01,2002-10-31,167.0,0.907608695652174,20.68641304347826,7.497826086956521,14.09211956521739,2776.5,15.089673913043478,1672.9499999999998,9,1,0,3,1,1,0,15.3,0.0,146,156,22,22,7,1,9,2,0,0,0,10.5,15.1,21.2,38,4,0.03198752196206389,0.4,4.1000000000000005,4.1000000000000005,1,0,3.7,0,0,42,0.2,0,49.50000000000001,49,22,0,12.399999999999999,0,0,0,669.5999999999999,77.9,43,8,0,15.1,0,0,0,791.8000000000001,39.6,54,13,0,12.4,1,1,0,1315.1000000000001
Australia,Western Australia,2003,2003-04,-31.0,117.0,184,2003-05-01,2003-10-31,297.20000000000005,1.6152173913043482,19.46630434782609,7.271739130434782,13.369021739130435,2764.1,15.022282608695651,1539.9,3,0,0,2,0,0,0,2.8000000000000043,0.0,133,145,31,31,7,3,3,8,2,0,0,24.9,28.599999999999998,44.3,51,6,0.03624610315388669,0.9,0.9,2.4,0,0,1.5,0,0,55,0.9,0,121.69999999999997,41,17,0,25.799999999999997,0,0,0,709.3,132.1,41,8,2,28.599999999999998,0,0,0,749.7,43.4,51,31,0,20.099999999999998,0,0,0,1305.0999999999997
Australia,Western Australia,2004,2004-05,-31.0,117.0,184,2004-05-01,2004-10-31,286.49999999999994,1.557065217391304,19.407065217391303,7.119565217391305,13.263315217391304,2691.3999999999996,14.627173913043476,1520.4499999999998,6,1,0,3,1,1,0,22.300000000000004,0.0,142,148,17,35,9,2,6,8,2,1,0,30.2,42.1,44.7,42,4,0.04042932546317873,0.4,4.9,10.799999999999999,1,0,5.8999999999999995,0,1,61,-0.1,0,152.79999999999998,44,10,2,42.1,0,0,0,654.8000000000001,103.10000000000001,42,12,0,24.099999999999998,0,0,1,786.5,30.599999999999994,56,17,0,16.5,1,1,0,1250.1
Australia,Western Australia,2005,2005-06,-31.0,117.0,184,2005-05-01,2005-10-31,280.5,1.5244565217391304,19.121195652173913,7.002173913043479,13.061684782608696,2653.3,14.420108695652175,1483.35,2,0,0,1,0,0,0,1.8000000000000007,0.0,131,143,17,27,8,1,2,7,0,0,0,19.4,44.2,47.6,53,7,0.03050841856755666,1.4000000000000001,2.7000000000000006,3.2,2,0,1.3,0,2,65,-0.6,0,163.0,36,12,0,44.2,0,0,0,608.4,78.49999999999999,46,11,0,20.9,0,0,1,774.3,39.00000000000001,49,17,0,11.399999999999999,0,0,1,1270.6000000000001
Australia,Western Australia,2006,2006-07,-31.0,117.0,184,2006-05-01,2006-10-31,152.9,0.8309782608695653,21.01195652173913,7.40108695652174,14.206521739130435,2850.8,15.493478260869566,1694.0,9,0,0,3,0,1,0,23.199999999999996,0.0,156,164,26,35,8,4,8,2,1,0,0,23.9,27.999999999999996,30.0,28,3,0.05827898475559286,22.299999999999997,22.299999999999997,22.6,4,0,15.0,0,1,52,0.0,0,27.7,57,26,0,9.5,0,0,0,758.1,61.5,48,10,0,15.799999999999999,0,0,1,807.1999999999999,63.7,51,20,1,28.0,0,0,0,1285.5000000000002
Australia,Western Australia,2007,2007-08,-31.0,117.0,184,2007-05-01,2007-10-31,218.10000000000002,1.1853260869565219,20.219565217391303,7.596739130434782,13.908152173913043,2814.2999999999997,15.295108695652173,1639.1,5,0,0,2,0,0,0,10.099999999999998,0.0,151,156,17,26,10,4,5,4,1,0,0,22.0,30.2,39.2,33,3,0.04347811462463637,4.699999999999999,4.799999999999999,4.8999999999999995,1,0,4.699999999999999,0,0,40,1.0,0,50.0,52,16,0,18.1,0,0,0,711.7,112.89999999999998,46,16,1,30.2,0,0,0,776.8000000000001,55.2,53,17,0,21.5,0,0,0,1325.7999999999997
Australia,Western Australia,2008,2008-09,-31.0,117.0,184,2008-05-01,2008-10-31,224.89999999999998,1.222282608695652,20.06195652173913,7.378260869565217,13.720108695652174,2704.6000000000004,14.698913043478262,1604.5000000000002,5,0,0,3,0,1,0,16.2,0.0,144,157,26,27,7,3,4,6,1,0,0,24.4,32.099999999999994,49.0,40,7,0.04350117763915034,31.3,34.3,34.3,5,0,20.6,0,1,56,-0.1,0,43.99999999999999,50,13,0,16.9,0,0,0,722.1999999999998,112.50000000000001,46,26,1,32.099999999999994,0,0,0,776.4000000000001,68.39999999999999,48,19,0,21.5,0,0,1,1206.0
Australia,Western Australia,2009,2009-10,-31.0,117.0,184,2009-05-01,2009-10-31,253.70000000000002,1.378804347826087,19.595652173913045,7.364130434782608,13.479891304347827,2687.7,14.607065217391304,1560.3000000000002,6,2,0,3,2,1,0,19.4,1.1000000000000014,136,148,23,34,5,3,5,8,2,0,0,22.8,27.4,39.3,48,5,0.03811015185735932,24.7,26.2,26.4,3,1,24.7,1,1,51,0.0,0,66.0,46,21,0,20.5,0,0,0,699.1999999999999,135.5,39,15,1,27.4,0,0,1,736.0,52.2,51,23,1,24.7,2,2,0,1252.5
Australia,Western Australia,2010,2010-11,-31.0,117.0,184,2010-05-01,2010-10-31,136.8,0.7434782608695653,20.20923913043478,6.215760869565218,13.2125,2896.7,15.742934782608694,1511.1,8,0,0,3,0,1,0,14.7,0.0,160,167,45,53,9,4,8,2,1,1,0,29.4,32.4,41.199999999999996,24,5,0.08158493211586469,1.2000000000000002,1.5000000000000002,1.8000000000000003,1,0,1.2000000000000002,0,7,75,-1.5,2,49.9,53,17,0,15.3,0,0,3,709.9,76.60000000000001,51,14,1,32.4,0,0,3,804.3,10.299999999999999,56,45,0,3.6999999999999997,0,0,1,1382.4999999999998
Australia,Western Australia,2011,2011-12,-31.0,117.0,184,2011-05-01,2011-10-31,303.7,1.6505434782608694,19.865760869565218,8.094021739130437,13.979891304347825,2548.6,13.851086956521739,1652.3,2,1,0,1,1,0,0,5.600000000000001,0.10000000000000142,133,146,15,15,7,2,2,10,1,1,0,25.5,33.7,44.8,51,4,0.03271375134183616,42.89999999999999,52.39999999999999,56.999999999999986,6,0,33.7,1,0,31,1.2,0,83.0,50,15,1,26.0,0,0,0,653.3,120.6,39,8,0,26.299999999999997,0,0,0,736.6999999999999,100.10000000000001,44,14,0,33.7,1,1,0,1158.6000000000001
Australia,Western Australia,2012,2012-13,-31.0,117.0,184,2012-05-01,2012-10-31,189.5,1.0298913043478262,20.883152173913043,7.708152173913043,14.295652173913044,2793.3,15.180978260869566,1710.3999999999999,8,2,0,3,1,1,0,24.700000000000003,2.0,148,159,29,31,7,3,7,6,0,0,0,16.0,25.9,61.300000000000004,36,4,0.043661907115656394,4.0,5.800000000000001,5.9,3,0,4.0,0,0,49,0.1,0,86.4,48,29,0,25.9,0,0,0,673.7999999999998,54.3,51,12,0,18.5,0,0,0,824.1999999999999,48.800000000000004,49,24,0,18.099999999999998,2,1,0,1295.3
Australia,Western Australia,2013,2013-14,-31.0,117.0,184,2013-05-01,2013-10-31,200.2,1.0880434782608694,20.08804347826087,7.525543478260869,13.806793478260868,2815.1,15.29945652173913,1620.45,7,3,0,5,2,1,0,29.2,6.100000000000001,139,158,15,62,9,3,7,3,0,0,0,12.5,23.9,24.999999999999996,45,4,0.03123549776896431,0.0,9.3,9.5,1,0,9.3,0,0,45,0.1,0,44.4,49,14,0,23.9,0,0,0,705.6999999999999,85.8,42,11,0,21.599999999999998,0,0,0,777.5000000000001,70.0,48,14,0,13.5,3,2,0,1331.9
